lugar,texto,calificacion,categoria,fuente,idioma_comentario,comentarios_espanol,emojis
Restaurante Fortuneño,"Eravamo già stati per la merenda del pomeriggio,  tutto bene, poi siamo tornati per la cena, abbiamo dovuto aspettare qualche minuto ma chiesto con molta cortesia....al momento di darci in tavolo c'è stato un po fi confusione tra quale dovevano scegliere i cameri o l'addetta alla sala, oltre servizi è stato molto stressante il cameriere, subito ha portato quello che avevamo chiesto tra cui una birra Impetial,  portato già aperta,  senza bicchiere e buttata su tavolo con fretta ed arroganza, abbiamo dovuto riguardirlo sui modi,  subito ha detto che era solo perché il locale era pieno, poi ci ha portato il bicchiere e ci ha chiesto scusa. Tutto il resto piacevole. Conto, giusto.",4.0,restaurante,google_maps,it,"Ya habíamos estado para la merienda, todo bien, luego regresamos para cenar, tuvimos que esperar unos minutos pero lo pedimos con mucha cortesía.... cuando llegó el momento de sentarnos a la mesa hubo un poco de confusión entre cuál debían elegir los camareros o el encargado de la habitación, además de los servicios el camarero fue muy estresante, inmediatamente trajo lo que habíamos pedido incluyendo una cerveza Impetial, traída ya abierta, sin vaso y tirada sobre la mesa con premura y prepotencia, tuvimos que recordarle sus modales, inmediatamente dijo que era sólo porque el lugar estaba lleno, luego nos trajo el vaso y se disculpó. Todo lo demás agradable. Cuenta, cierto.",
Restaurante Fortuneño,"Endroit très sympa, bien décoré et animé à la Fortuna. Cuisine très variée (la carte est enorme) et plats savoureux. Addition très correcte au vu de la qualité. Le service aurait mérité d'être un poil plus chaleureux. Une très belle adresse !",4.0,restaurante,google_maps,fr,"Muy lindo lugar, bien decorado y animado en La Fortuna. Cocina muy variada (la carta es enorme) y platos sabrosos. Adición muy correcta teniendo en cuenta la calidad. El servicio podría haber sido un poco más cálido. ¡Una dirección muy bonita!",
Restaurante Fortuneño,"La comida todo un espectáculo. Platos sencillos a simple vista en carta que luego cuando llegan a la mesa sorprenden tanto en elaboración, presentación y sabor. Lo que fue una maravilla fue el trato de Jimmy, no nos pudo tocar mejor camarero. Para nosotros es imprescindible el trato, y aquí fue de 10! Muchas gracias!",5.0,restaurante,google_maps,es,"La comida todo un espectáculo. Platos sencillos a simple vista en carta que luego cuando llegan a la mesa sorprenden tanto en elaboración, presentación y sabor. Lo que fue una maravilla fue el trato de Jimmy, no nos pudo tocar mejor camarero. Para nosotros es imprescindible el trato, y aquí fue de 10! Muchas gracias!",
Restaurante Fortuneño,Excellente cuisine à prix raisonnable. Un personne très accueillant ! On recommande. Ambiance très agréable,5.0,restaurante,google_maps,fr,Excelente cocina a un precio razonable. ¡Una persona muy acogedora! Recomendamos. Ambiente muy agradable,
Restaurante Fortuneño,Delicious food!  Great service!  Loved the birria 😋,5.0,restaurante,google_maps,en,¡Comida deliciosa!  ¡Gran servicio!  Me encantó la birria,😋
Restaurante Fortuneño,"Had the absolute best experience at this restaurant! The food was fabulous, service was spot on and the banana split was the perfect ending!",5.0,restaurante,google_maps,en,"¡Tuve la mejor experiencia en este restaurante! La comida era fabulosa, el servicio fue perfecto y el banana split fue el final perfecto.",
Restaurante Fortuneño,Exelente,4.0,restaurante,google_maps,unknown,Exelente,
Restaurante Fortuneño,El mejor pollo asado que he probado... Simplemente buenísimo.,5.0,restaurante,google_maps,es,El mejor pollo asado que he probado... Simplemente buenísimo.,
Restaurante Fortuneño,"Great experience with very nice staff happy to provide whatever we needed and even let me practice my Spanish. Food was great, mahalo bowl was a great option for vegan. It's very busy with not a lot of space but they make it work.",5.0,restaurante,google_maps,en,"Gran experiencia con un personal muy agradable dispuesto a brindarnos todo lo que necesitáramos e incluso dejarme practicar mi español. La comida era excelente, el tazón mahalo era una excelente opción para veganos. Está muy ocupado y no tiene mucho espacio, pero lo hacen funcionar.",
Restaurante Fortuneño,"Restaurante Fortuneno est une adresse conviviale et authentique où l’on se sent tout de suite bien accueilli. La cuisine y est généreuse, savoureuse et typiquement costaricienne, avec des plats faits maison et des produits frais. Le service est souriant, attentionné et toujours prêt à conseiller. L’ambiance est simple, chaleureuse et idéale pour partager un bon moment après une journée de découverte autour de La Fortuna. Un restaurant sans prétention mais plein de cœur, que l’on recommande volontiers. 🌿🍽️",5.0,restaurante,google_maps,fr,"El Restaurante Fortuneno es un establecimiento acogedor y auténtico donde inmediatamente se sentirá bienvenido. La cocina es generosa, sabrosa y típicamente costarricense, con platos caseros y productos frescos. El servicio es sonriente, atento y siempre dispuesto a aconsejar. El ambiente es sencillo, cálido e ideal para compartir un buen rato después de un día de descubrimiento por La Fortuna. Un restaurante sin pretensiones pero lleno de corazón, que recomendamos con mucho gusto. ️",🌿🍽
Restaurante Fortuneño,"Siempre que vengo a la Fortuna es infaltable no venir al restaurante, la comida es espectacular, la atención es muy buena, y precios accesibles",5.0,restaurante,google_maps,es,"Siempre que vengo a la Fortuna es infaltable no venir al restaurante, la comida es espectacular, la atención es muy buena, y precios accesibles",
Restaurante Fortuneño,"Muy buena comida a buen tiempo y abundante. Nos atendió Mainor, fue muy amable y atento, excelente servicio!",5.0,restaurante,google_maps,es,"Muy buena comida a buen tiempo y abundante. Nos atendió Mainor, fue muy amable y atento, excelente servicio!",
Catarata Río Fortuna,Magnifique ! Préparer vos cuisses pour les 500 marches mais ça en vaut la peine croyez moi.,5.0,parque,google_maps,fr,"Espléndido ! Prepara tus muslos para los 500 pasos pero vale la pena, créeme.",
Catarata Río Fortuna,Beauty!,5.0,parque,google_maps,unknown,Beauty!,
Catarata Río Fortuna,"Fun, a lot of steps down and up, but worth it.",5.0,parque,google_maps,en,"Diversión, muchos pasos hacia abajo y hacia arriba, pero vale la pena.",
Catarata Río Fortuna,The entrance fee was a little pricey but the waterfall was pretty spectacular.,5.0,parque,google_maps,en,"La entrada era un poco cara, pero la cascada era bastante espectacular.",
Catarata Río Fortuna,"Cascade très belle certes, mais ça ne vaut tout de même pas le prix... on reste finalement peu de temps sur place, et c'est bondé de monde! Je suis allée à d'autres endroits qui valaient davantage le coût !",3.0,parque,google_maps,fr,"Una cascada muy bonita, por supuesto, pero aún así no vale la pena... ¡no nos quedamos allí por mucho tiempo y está lleno de gente! ¡He estado en otros lugares que valieron más la pena!",
Catarata Río Fortuna,"Lo que se dice de los 500 peldaños es cierto, pero totalmente lograble si es que andan apurados para que así puedan ir teniendo leves descansos.
La catarata es hermosa, y lo mejor de todo es que uno se puede bañar ahí. No es para estar un día o mediodia, pero si para disfrutar un momento breve.",5.0,parque,google_maps,es,"Lo que se dice de los 500 peldaños es cierto, pero totalmente lograble si es que andan apurados para que así puedan ir teniendo leves descansos.
La catarata es hermosa, y lo mejor de todo es que uno se puede bañar ahí. No es para estar un día o mediodia, pero si para disfrutar un momento breve.",
Catarata Río Fortuna,Un bonito lugar para refrescarse de la rutina y compartir con amigos o familia.,5.0,parque,google_maps,es,Un bonito lugar para refrescarse de la rutina y compartir con amigos o familia.,
Catarata Río Fortuna,"Fortuna Waterfall is a unique experience. Why do you go to a waterfall? It doesn't seem like it would be a big deal, but it is, or, it can be.

The whole setup is well done. There is a restaurant, bar, ice cream shop, and souvenir shop at the top where you purchase tickets. There is also an observation deck with a lovely view of the valley. My daughter enjoyed a smoothie from the ice cream shop after our hike.

Parking is plentiful, though some of it is up a steep hill. The facility is at the end of a nicely-paved street, a short, easy drive in La Fortuna.

You get down to the waterfall via several sets of stairs, about 530 according to their website. Naturally, that means you ascend the same stairs after visiting the waterfall site. There are plenty of places to catch your breath on the way up. For our part, our son led the charge and we did the stairs in a single effort, something we felt pretty good about.

The waterfall is part of the Fortuna River and its about 70 meters high. As you approach, you notice the thunderous noise. It is loud, but you become used to it and it does not overwhelm.  The area around the falls is rocky and water shoes are a good idea. Navigating over the rocks is tricky, it may go slow.

The overall beauty of the valley is immense. The water is crisp and cool. There is something about waterfall sites. It is a sense of awe, appreciation, and everyone seems to be happy. We experienced this also at La Mina Falls in Puerto Rico.

The La Fortuna Waterfall experience is highly recommended. It is a must if you're in the area. There are many waterfall sites, but you won't find another like this one.",5.0,parque,google_maps,en,"La Catarata de la Fortuna es una experiencia única. ¿Por qué vas a una cascada? No parece que sea gran cosa, pero lo es, o puede serlo.

Toda la configuración está bien hecha. Hay un restaurante, bar, heladería y tienda de souvenirs en la parte superior donde se compran las entradas. También hay un mirador con una hermosa vista del valle. Mi hija disfrutó de un batido de la heladería después de nuestra caminata.

El estacionamiento es abundante, aunque parte está en una colina empinada. La instalación está al final de una calle muy bien pavimentada, a un corto y fácil recorrido en auto en La Fortuna.

Se llega a la cascada a través de varios tramos de escaleras, unas 530 según su sitio web. Naturalmente, eso significa que debes subir las mismas escaleras después de visitar el sitio de la cascada. Hay muchos lugares para recuperar el aliento durante el camino. Por nuestra parte, nuestro hijo lideró la carga y subimos las escaleras en un solo esfuerzo, algo que nos hizo sentir bastante bien.

La cascada forma parte del río Fortuna y tiene unos 70 metros de altura. Al acercarte, notas el ruido atronador. Es ruidoso, pero te acostumbras y no agobia.  El área alrededor de las cataratas es rocosa y los zapatos para el agua son una buena idea. Navegar sobre las rocas es complicado, puede ir lento.

La belleza general del valle es inmensa. El agua está fresca y fresca. Hay algo acerca de los sitios con cascadas. Es una sensación de asombro, aprecio y todos parecen estar felices. Experimentamos esto también en La Mina Falls en Puerto Rico.

La experiencia de la Catarata La Fortuna es muy recomendable. Es una visita obligada si estás en la zona. Hay muchos sitios de cascadas, pero no encontrarás otro como este.",
